ID,Complaint.Type,Descriptor,Location.Type,Incident.Zip,Incident.Address,Borough,Latitude,Longitude,open.date,open.time,weekday,work
992295,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11220,4414 8 AVENUE,BROOKLYN,40.64434329,-74.00036755,2017/3/21,11:58:26 PM,3,1
992498,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11218,1008 CORTELYOU ROAD,BROOKLYN,40.63932977,-73.96860195,2017/9/5,11:48:02 PM,3,1
993179,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11237,91 WYCKOFF AVENUE,BROOKLYN,40.70498071,-73.92028784,2017/12/5,12:04:56 AM,3,1
993349,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,235 EAST 4 STREET,MANHATTAN,40.72341065,-73.98280922,2017/6/20,11:20:31 PM,3,1
993358,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10128,1744 2 AVENUE,MANHATTAN,40.78092527,-73.94950969,2017/6/20,10:32:46 PM,3,1
993361,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10010,48 WEST 21 STREET,MANHATTAN,40.74091496,-73.99208259,2017/6/20,11:42:56 PM,3,1
993539,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10019,202 WEST 49 STREET,MANHATTAN,40.76055827,-73.98399084,2017/12/5,4:21:07 PM,3,1
993761,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11223,62 AVENUE U,BROOKLYN,40.59599513,-73.98207144,2017/9/5,10:35:57 PM,3,1
994259,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11215,506 5 AVENUE,BROOKLYN,40.66712984,-73.98802167,2017/10/3,10:18:09 PM,3,1
994295,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10026,2210 FREDERICK DOUGLASS BOULEVARD,MANHATTAN,40.80649425,-73.95384302,2017/10/3,11:12:43 PM,3,1
994342,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11201,142 LAWRENCE STREET,BROOKLYN,40.69192319,-73.98629714,2017/10/3,9:44:15 PM,3,1
994369,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11237,18 WYCKOFF AVENUE,BROOKLYN,40.70650025,-73.9227639,2017/8/8,5:08:04 PM,3,1
994376,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11222,199 RICHARDSON STREET,BROOKLYN,40.71898422,-73.94295132,2017/10/3,9:21:22 PM,3,1
994377,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11237,195 STANHOPE STREET,BROOKLYN,40.69974719,-73.92138685,2017/10/3,11:22:55 PM,3,1
994560,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11237,44 WILSON AVENUE,BROOKLYN,40.70277711,-73.92938633,2017/10/3,11:15:21 PM,3,1
994561,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10018,485 7 AVENUE,MANHATTAN,40.75246466,-73.98954388,2017/10/3,11:31:42 PM,3,1
994579,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11209,,BROOKLYN,40.62136773,-74.03191912,2017/4/11,10:44:38 PM,3,1
994622,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11208,118 SHEPHERD AVENUE,BROOKLYN,40.68206775,-73.88232784,2017/4/11,11:51:17 PM,3,1
994820,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,125 ST MARKS PLACE,MANHATTAN,40.72723432,-73.98441737,2017/4/11,10:55:07 PM,3,1
995651,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10025,2485 BROADWAY,MANHATTAN,40.79236783,-73.97345941,2017/9/5,11:27:49 PM,3,1
995730,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11203,578 ALBANY AVENUE,BROOKLYN,40.66049705,-73.93978989,2017/2/21,1:48:53 AM,3,1
995731,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11203,578 ALBANY AVENUE,BROOKLYN,40.66049705,-73.93978989,2017/2/21,12:53:25 AM,3,1
995810,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10040,186 DYCKMAN STREET,MANHATTAN,40.86437703,-73.92653575,2017/5/16,1:39:06 AM,3,1
995982,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11238,886 FULTON STREET,BROOKLYN,40.68320971,-73.96563917,2017/2/21,4:40:26 AM,3,1
997207,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10012,109 MAC DOUGAL STREET,MANHATTAN,40.72976604,-74.00069996,2017/5/30,4:43:09 PM,3,1
997663,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11206,985 FLUSHING AVENUE,BROOKLYN,40.70301813,-73.93311531,2017/2/21,12:02:24 AM,3,1
997677,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11203,578 ALBANY AVENUE,BROOKLYN,40.66049705,-73.93978989,2017/2/21,1:31:34 AM,3,1
999007,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11215,683 5 AVENUE,BROOKLYN,40.66157758,-73.99317331,2017/5/23,8:22:20 PM,3,1
1004269,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10455,558 SOUTHERN BOULEVARD,BRONX,40.81237231,-73.9032778,2017/12/5,12:28:22 AM,3,1
1004301,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11222,113 FRANKLIN STREET,BROOKLYN,40.72998331,-73.95762316,2017/12/5,12:05:51 AM,3,1
1004343,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11216,,BROOKLYN,40.67363188,-73.95399986,2017/12/5,12:25:09 AM,3,1
1004394,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10455,561D SOUTHERN BOULEVARD,BRONX,40.81239973,-73.90324525,2017/12/5,12:22:24 AM,3,1
1004422,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10028,1254 LEXINGTON AVENUE,MANHATTAN,40.77850171,-73.95632493,2017/12/5,1:56:03 AM,3,1
1004522,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10013,311 CHURCH STREET,MANHATTAN,40.71972015,-74.00415947,2017/12/5,1:38:46 AM,3,1
1004826,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11249,160 NORTH 12 STREET,BROOKLYN,40.72100987,-73.95542824,2017/7/18,1:05:42 PM,3,1
1004922,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11222,113 FRANKLIN STREET,BROOKLYN,40.72998331,-73.95762316,2017/12/5,12:20:17 AM,3,1
1005341,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11205,497 DEKALB AVENUE,BROOKLYN,40.69072751,-73.95706755,2017/5/30,9:59:57 PM,3,1
1006602,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,63 CLINTON STREET,MANHATTAN,40.71946123,-73.98488816,2017/2/21,10:33:15 PM,3,1
1006608,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11217,242 FLATBUSH AVENUE,BROOKLYN,40.68035203,-73.97476588,2017/2/21,10:53:44 PM,3,1
1006621,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,122 ST MARKS PLACE,MANHATTAN,40.72725629,-73.98451117,2017/9/12,12:07:19 AM,3,1
1006715,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,63 CLINTON STREET,MANHATTAN,40.71946123,-73.98488816,2017/2/21,11:52:37 PM,3,1
1006849,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,,BROOKLYN,40.71450142,-73.96128714,2017/2/21,10:01:12 PM,3,1
1007004,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,203 EAST 4 STREET,MANHATTAN,40.72393507,-73.98405015,2017/12/5,12:58:44 PM,3,1
1007367,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11237,211 WYCKOFF AVENUE,BROOKLYN,40.70224654,-73.91590551,2017/4/18,10:12:58 PM,3,1
1007412,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,157 AVENUE C,MANHATTAN,40.72568792,-73.9776891,2017/8/15,9:44:24 PM,3,1
1007422,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10003,201 FIRST AVENUE,MANHATTAN,40.73019852,-73.98341002,2017/9/12,7:31:16 PM,3,1
1007449,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11209,,BROOKLYN,40.62136773,-74.03191912,2017/9/12,4:43:53 PM,3,1
1007462,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10075,1471 1 AVENUE,MANHATTAN,40.77076607,-73.95384973,2017/8/15,2:21:27 AM,3,1
1007491,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11209,8901 THIRD AVENUE,BROOKLYN,40.62131558,-74.03192991,2017/8/15,9:06:19 PM,3,1
1008054,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11238,659 WASHINGTON AVENUE,BROOKLYN,40.67767292,-73.96372763,2017/12/5,10:46:45 AM,3,1
1008444,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10012,183 BLEECKER STREET,MANHATTAN,40.72905515,-74.00094169,2017/5/16,10:04:11 PM,3,1
1010902,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10017,862 2 AVENUE,MANHATTAN,40.75246678,-73.97026304,2017/5/9,11:53:02 PM,3,1
1010920,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10465,3718 EAST TREMONT AVENUE,BRONX,40.82667466,-73.82223549,2017/8/15,5:30:07 PM,3,1
1012611,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11221,1264 MYRTLE AVENUE,BROOKLYN,40.6979227,-73.9267336,2017/5/30,12:25:08 AM,3,1
1012983,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11235,3212 CONEY ISLAND AVENUE,BROOKLYN,40.57748673,-73.95960623,2017/10/10,2:48:42 AM,3,1
1013458,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10022,975 2 AVENUE,MANHATTAN,40.75589431,-73.96779263,2017/9/12,9:33:04 PM,3,1
1013733,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11216,658 NOSTRAND AVENUE,BROOKLYN,40.67586443,-73.94994614,2017/7/18,4:56:30 AM,3,1
1013846,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11249,160 NORTH 12 STREET,BROOKLYN,40.72100987,-73.95542824,2017/7/18,5:52:41 PM,3,1
1014489,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,111 DIVISION STREET,MANHATTAN,40.71439788,-73.99229856,2017/12/5,3:16:14 PM,3,1
1014506,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,432 EAST 13 STREET,MANHATTAN,40.73029441,-73.98223737,2017/12/5,10:46:03 PM,3,1
1014517,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11217,333 FLATBUSH AVENUE,BROOKLYN,40.67776602,-73.97287771,2017/12/5,11:42:29 PM,3,1
1015188,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10469,3429 EASTCHESTER ROAD,BRONX,40.87763782,-73.84670675,2017/7/4,12:31:49 AM,3,1
1017091,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10469,3429 EASTCHESTER ROAD,BRONX,40.87763782,-73.84670675,2017/7/4,12:04:45 AM,3,1
1017164,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11209,8309 3 AVENUE,BROOKLYN,40.62554851,-74.03019556,2017/12/5,10:27:31 PM,3,1
1017226,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,116 AVENUE C,MANHATTAN,40.72440629,-73.97860951,2017/12/5,11:36:14 PM,3,1
1017275,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10034,233 200 STREET,MANHATTAN,40.86596699,-73.92776686,2017/12/5,10:01:52 PM,3,1
1017337,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10010,272 3 AVENUE,MANHATTAN,40.7379031,-73.9838339,2017/12/5,9:02:43 PM,3,1
1017349,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10003,,MANHATTAN,40.73235062,-73.98494658,2017/12/5,10:22:19 PM,3,1
1017353,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11206,135 GRAHAM AVENUE,BROOKLYN,40.70642699,-73.94306666,2017/12/5,10:21:11 PM,3,1
1017354,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11209,8309 3 AVENUE,BROOKLYN,40.62554851,-74.03019556,2017/12/5,10:19:27 PM,3,1
1017425,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,683 GRAND STREET,BROOKLYN,40.71153872,-73.94507144,2017/12/5,11:28:11 PM,3,1
1017433,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11216,,BROOKLYN,40.67363188,-73.95399986,2017/12/5,11:13:55 PM,3,1
1017435,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10011,,MANHATTAN,40.7428118,-73.99657889,2017/12/5,11:32:16 PM,3,1
1017635,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10036,142 WEST 46 STREET,MANHATTAN,40.75791502,-73.98351862,2017/9/12,12:39:46 AM,3,1
1019480,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10458,566 EAST 187 STREET,BRONX,40.85610707,-73.88862439,2017/5/2,11:24:13 PM,3,1
1019507,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11249,,BROOKLYN,40.7159289,-73.96191037,2017/5/2,10:24:51 PM,3,1
1020426,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10030,2308 ADAM CLAYTON POWELL BOULEVARD,MANHATTAN,40.81561858,-73.94348264,2017/7/18,8:35:07 PM,3,1
1020756,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11237,22 WYCKOFF AVENUE,BROOKLYN,40.70640957,-73.92261612,2017/5/16,10:43:08 PM,3,1
1020877,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10464,2 CITY ISLAND AVENUE,BRONX,40.83767128,-73.78290106,2017/5/16,8:42:09 PM,3,1
1021265,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10019,803 NINTH AVENUE,MANHATTAN,40.7655706,-73.9874408,2017/8/15,10:37:58 PM,3,1
1022070,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,81 AVENUE A,MANHATTAN,40.72506594,-73.98426995,2017/11/7,1:53:32 AM,3,1
1022487,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11210,1343 FLATBUSH AVENUE,BROOKLYN,40.63826239,-73.95341892,2017/11/7,12:42:52 AM,3,1
1022595,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10471,220 WEST 242 STREET,BRONX,40.88955257,-73.89908583,2017/11/7,12:43:34 AM,3,1
1022682,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11221,1089 BROADWAY,BROOKLYN,40.69437337,-73.93059968,2017/11/7,12:57:44 AM,3,1
1023074,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10033,1390 ST NICHOLAS AVENUE,MANHATTAN,40.84833352,-73.9344403,2017/4/11,3:51:47 PM,3,1
1023094,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10034,5085 BROADWAY,MANHATTAN,40.87071468,-73.91476322,2017/5/16,3:05:27 AM,3,1
1023494,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10031,3650 BROADWAY,MANHATTAN,40.82996179,-73.94786086,2017/11/7,4:29:17 AM,3,1
1023508,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10036,697 10 AVENUE,MANHATTAN,40.76323255,-73.99286328,2017/11/7,3:56:19 PM,3,1
1023577,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10003,34 EAST 4 STREET,MANHATTAN,40.72747392,-73.99235478,2017/11/7,7:53:28 AM,3,1
1023578,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11238,176 UNDERHILL AVENUE,BROOKLYN,40.67517332,-73.96667076,2017/11/7,3:23:32 AM,3,1
1023799,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11237,18 WYCKOFF AVENUE,BROOKLYN,40.70650025,-73.9227639,2017/9/12,10:47:16 PM,3,1
1023840,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11220,4414 8 AVENUE,BROOKLYN,40.64434329,-74.00036755,2017/4/18,2:01:01 AM,3,1
1026049,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10003,85 EAST 4 STREET,MANHATTAN,40.72639229,-73.98988711,2017/11/7,4:45:02 AM,3,1
1026120,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11205,497 DEKALB AVENUE,BROOKLYN,40.69072751,-73.95706755,2017/8/15,9:41:17 PM,3,1
1026121,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11222,199 RICHARDSON STREET,BROOKLYN,40.71898422,-73.94295132,2017/8/15,8:40:51 PM,3,1
1026128,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10031,3650 BROADWAY,MANHATTAN,40.82996179,-73.94786086,2017/11/7,4:30:33 AM,3,1
1026415,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,190 ALLEN STREET,MANHATTAN,40.72224762,-73.98889924,2017/8/15,8:13:26 PM,3,1
1026501,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10026,2082 FREDERICK DOUGLASS BOULEVARD,MANHATTAN,40.80225484,-73.95693422,2017/9/12,12:43:28 AM,3,1
1026633,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11235,3212 CONEY ISLAND AVENUE,BROOKLYN,40.57748673,-73.95960623,2017/8/15,1:36:54 AM,3,1
1026763,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11217,307 FLATBUSH AVENUE,BROOKLYN,40.67854566,-73.973429,2017/3/28,5:56:31 PM,3,1
1026871,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11226,859 FLATBUSH AVENUE,BROOKLYN,40.6513983,-73.95895964,2017/3/28,2:50:02 AM,3,1
1026876,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,40 MARKET STREET,MANHATTAN,40.71241628,-73.99436567,2017/3/28,4:20:04 AM,3,1
1028985,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10011,232 WEST 14 STREET,MANHATTAN,40.73899939,-74.00076141,2017/9/12,12:54:55 AM,3,1
1029063,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10033,,MANHATTAN,40.85050642,-73.93286218,2017/9/12,1:36:48 AM,3,1
1029254,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,50 AVENUE A,MANHATTAN,40.72397912,-73.98503145,2017/9/12,5:59:23 PM,3,1
1029266,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10003,242 EAST 10 STREET,MANHATTAN,40.72893887,-73.98485715,2017/9/12,10:59:50 PM,3,1
1029869,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11222,199 RICHARDSON STREET,BROOKLYN,40.71898422,-73.94295132,2017/6/20,8:53:27 PM,3,1
1029870,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10033,203 AUDUBON AVENUE,MANHATTAN,40.8450841,-73.93499288,2017/6/20,10:57:00 PM,3,1
1029892,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11230,CONEY ISLAND AVENUE,BROOKLYN,40.62416654,-73.96506076,2017/8/15,11:04:11 PM,3,1
1029893,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10036,621 9 AVENUE,MANHATTAN,40.7596396,-73.99176271,2017/6/20,11:28:15 PM,3,1
1029919,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10017,139 EAST 45 STREET,MANHATTAN,40.75318411,-73.97418967,2017/8/15,11:14:46 PM,3,1
1030097,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11222,199 RICHARDSON STREET,BROOKLYN,40.71898422,-73.94295132,2017/9/12,8:37:14 PM,3,1
1030700,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11237,250 WYCKOFF AVENUE,BROOKLYN,40.70056181,-73.91295393,2017/7/25,1:21:27 AM,3,1
1030848,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11215,683 5 AVENUE,BROOKLYN,40.66157758,-73.99317331,2017/7/25,10:00:15 PM,3,1
1031533,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11249,80 NORTH 7 STREET,BROOKLYN,40.71976847,-73.96084757,2017/11/7,11:30:56 PM,3,1
1031696,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,86 ALLEN STREET,MANHATTAN,40.71802361,-73.99097422,2017/11/7,11:05:22 PM,3,1
1031697,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10128,1840 2 AVENUE,MANHATTAN,40.78366362,-73.9474963,2017/11/7,11:04:26 PM,3,1
1032318,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10011,49 WEST 20 STREET,MANHATTAN,40.74034957,-73.99252651,2017/5/23,8:21:10 PM,3,1
1034046,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,,MANHATTAN,40.72528724,-73.97797786,2017/11/7,10:23:12 PM,3,1
1034048,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,189 BORINQUEN PLACE,BROOKLYN,40.71085026,-73.95230412,2017/3/28,10:53:11 PM,3,1
1034049,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,21 ESSEX STREET,MANHATTAN,40.71531994,-73.98988518,2017/11/7,10:52:20 PM,3,1
1034082,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10128,1662 THIRD AVENUE,MANHATTAN,40.78336036,-73.95068141,2017/3/28,11:37:27 PM,3,1
1034129,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10024,165 WEST 86 STREET,MANHATTAN,40.78735063,-73.9742017,2017/11/7,9:29:02 PM,3,1
1034135,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10011,167 8 AVENUE,MANHATTAN,40.74252091,-74.00051966,2017/11/7,9:08:51 PM,3,1
1034276,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11209,10018 4 AVENUE,BROOKLYN,40.61252618,-74.03392466,2017/9/12,11:31:11 PM,3,1
1034293,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11235,60 WEST END AVENUE,BROOKLYN,40.58039394,-73.95356728,2017/9/12,11:09:29 PM,3,1
1034317,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11205,264 CARLTON AVENUE,BROOKLYN,40.69002402,-73.97223808,2017/9/12,7:25:56 PM,3,1
1034434,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,303 BROOME STREET,MANHATTAN,40.71872911,-73.99224756,2017/9/12,10:50:44 PM,3,1
1034560,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,303 BROOME STREET,MANHATTAN,40.71872911,-73.99224756,2017/9/12,10:52:04 PM,3,1
1034561,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10025,2485 BROADWAY,MANHATTAN,40.79236783,-73.97345941,2017/9/12,10:38:49 PM,3,1
1034608,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11238,677 WASHINGTON AVENUE,BROOKLYN,40.67698943,-73.96360182,2017/9/12,11:10:38 PM,3,1
1035023,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10036,401 WEST 48 STREET,MANHATTAN,40.76242266,-73.99028594,2017/12/12,10:07:22 PM,3,1
1035428,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11216,338 JEFFERSON AVENUE,BROOKLYN,40.68389595,-73.94462188,2017/8/22,7:18:04 AM,3,1
1035490,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11205,497 DEKALB AVENUE,BROOKLYN,40.69072751,-73.95706755,2017/8/22,9:22:50 PM,3,1
1035558,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10463,3638 BAILEY AVENUE,BRONX,40.88352475,-73.8985272,2017/12/12,11:49:54 PM,3,1
1035593,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10040,160 DYCKMAN STREET,MANHATTAN,40.86371255,-73.92611349,2017/8/22,10:04:36 PM,3,1
1035708,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10030,2273 7 AVENUE,MANHATTAN,40.81442778,-73.94432902,2017/2/28,11:30:28 PM,3,1
1035711,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10009,16 1 AVENUE,MANHATTAN,40.72349367,-73.98825325,2017/7/25,1:07:41 AM,3,1
1036882,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11222,1120 MANHATTAN AVENUE,BROOKLYN,40.73677571,-73.95532748,2017/9/12,10:37:59 PM,3,1
1036884,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10002,303 BROOME STREET,MANHATTAN,40.71872911,-73.99224756,2017/9/12,10:48:37 PM,3,1
1037390,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11209,10007 4 AVENUE,BROOKLYN,40.61265522,-74.03378786,2017/7/25,11:57:25 PM,3,1
1037514,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11235,2027 EMMONS AVENUE,BROOKLYN,40.58369627,-73.94794512,2017/7/25,11:28:04 PM,3,1
1038178,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10026,2082 FREDERICK DOUGLASS BOULEVARD,MANHATTAN,40.80225484,-73.95693422,2017/10/10,12:08:24 AM,3,1
1038227,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10001,138 WEST 25 STREET,MANHATTAN,40.74468356,-73.99307097,2017/10/10,8:28:42 PM,3,1
1038335,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11235,3212 CONEY ISLAND AVENUE,BROOKLYN,40.57748673,-73.95960623,2017/10/10,2:54:12 AM,3,1
1038522,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11221,1071 BROADWAY,BROOKLYN,40.69462615,-73.93104298,2017/6/27,10:44:34 PM,3,1
1039322,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10003,48 EAST 7 STREET,MANHATTAN,40.72781936,-73.98776542,2017/4/18,12:41:57 AM,3,1
1039345,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11237,308 BLEEKER STREET,BROOKLYN,40.70044603,-73.91598352,2017/4/18,12:48:49 AM,3,1
1041629,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10036,605W WEST 42 STREET,MANHATTAN,40.76096011,-73.99861746,2017/4/18,2:04:03 PM,3,1
1041688,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11211,272 GRAND STREET,BROOKLYN,40.71316905,-73.95798735,2017/4/18,2:38:08 AM,3,1
1041770,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10028,1629 2 AVENUE,MANHATTAN,40.77690823,-73.95246261,2017/6/27,10:14:24 PM,3,1
1044269,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10033,1447 ST NICHOLAS AVENUE,MANHATTAN,40.85013331,-73.93314811,2017/3/28,11:10:36 PM,3,1
1044317,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10033,1447 ST NICHOLAS AVENUE,MANHATTAN,40.85013331,-73.93314811,2017/3/28,11:14:46 PM,3,1
